Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
GAL,57,,110,98,239,407,95,110,594,79.98999786376953,14,75,5795,1,62.099998474121094,2403,80,,,0,,,0,179,1028,179,1425,100,95,2016,57,86,70,186,,,0,129.99000549316406,30,129.99000549316406,5951,136,108,1664
GC,,,200,,,0,260,160,260,200,,,0,30,100,30,153.66000366210938,,,0,,,0,269.239990234375,60,268,94,60,120,60,153.66000366210938,,,0,,,0,199.99000549316406,10,200,70,,,0
GCH,,,19048.66015625,,,0,,,0,9000,,,0,,,0,19048.66015625,,,0,,,0,565,,,0,,,0,19048.66015625,,,0,,,0,7500,,,0,,,0
GEN,,,125000,,,0,5,120000,5,140000,3,130000,3,,,0,239354.234375,,,0,,,0,130000,1,165000,1,1,130000,1,239354.234375,,,0,,,0,140000,,,0,,,0
GIN,,,3950,15,3950,227,10,2201,10,3000,20,3000,282,30,1800,120,2500,,,0,,,0,2899,15,2895,105,20,2500,645,3000,,,0,,,0,2004,12,2474.419921875,121,28,2004,238
GL,,,290,70,290,2582,40,200,1522,239.2100067138672,190,235,789,20,161,1515,248.6999969482422,,,0,,,0,273,81,273,725,20,210,1015,248.6999969482422,26,320,26,,,0,245,155,245,1415,500,180.00999450683594,670
GNZ,,,40847.19140625,,,0,,,0,40847.19140625,,,0,,,0,40847.19140625,,,0,,,0,13000,,,0,,,0,40847.19140625,,,0,,,0,40847.19140625,,,0,,,0
GRA,,,3000,,,0,100,100,100,2200,,,0,,,0,1401.739990234375,,,0,,,0,2800,9,2800,9,5,1500,15,1401.739990234375,,,0,,,0,2995,10,2995,40,50,2503,60
GRN,86,,150,105,160,1545,214,150,1725,106,89,106,475,83,105.0999984741211,2378,120,32,120,32,,,0,156,462,156,1046,6,137.52000427246094,4120,110,38,140,388,,,0,119.98999786376953,168,120,1916,40,104.01000213623047,5285
GV,,,630,1,1050,20,99,630,99,1000,1,1024,48,,,0,1032.550048828125,,,0,,,0,700,5,999,129,11,700,11,1032.550048828125,,,0,,,0,690,6,1140,18,,,0
H,50,,85.05000305175781,476,109.9000015258789,18479,103,85.05000305175781,13151,89,12,85,10105,45,81.13999938964844,2470,90,,,0,,,0,85,46,85,18293,94,69,3190,80,480,80,704,,,0,58,32,58,134008,95,54,21893
H2O,,,30,4700,30,83018,170,23,33636,29.8700008392334,1002,29.8700008392334,35019,60,26.020000457763672,27559,20,,,0,1438,20,1438,37,2337,37,22918,2304,36.88999938964844,74730,38,50,38,1217,3000,21.010000228881836,13000,25.350000381469727,134,32.4900016784668,11163,1200,25.360000610351562,31895
HAB,,,150000,1,75000,26,2,60000,2,45000,1,45000,1,,,0,53978.7890625,,,0,,,0,40000,,,0,,,0,53978.7890625,,,0,,,0,45000,,,0,,,0
HAL,75,,250,56,250,673,10,151,2176,210.00999450683594,120,260,453,85,210,2037,150,,,0,,,0,324,190,324,385,1000,260,3241,500,60,500,60,,,0,152,39,244,1788,114,152,473
HCC,,,400,121,444.44000244140625,541,730,400,1330,350,10,600,10,990,350,1025,328.1400146484375,,,0,,,0,431,210,2534.5,210,100,410,500,328.1400146484375,,,0,,,0,1211.2099609375,20,1666.6099853515625,80,500,350,500
HCP,88,,140,4,140,603,48,130,1413,125,81,125,965,620,103.80999755859375,2338,149,,,0,,,0,160,100,163,3221,37,160,2149,100,100,140,100,,,0,134.97999572753906,16,134.99000549316406,401,200,95,1281
HD,,,2800,32,2800,142,20,2200,80,2500,34,2500,34,30,1200,30,1609.739990234375,,,0,,,0,2511,5,2511,5,,,0,1609.739990234375,,,0,,,0,1609.739990234375,,,0,,,0
HE,75,,130,49,220,975,62,130,2293,90,14,108,2948,585,90,885,121.20999908447266,,,0,,,0,76,840,79,8594,10,76,3781,185,100,160,244,,,0,169.9499969482422,20,164.99000549316406,1199,100,78.01000213623047,409
HE3,,,290,342,290,532,70,180,326,219.99000549316406,14,215,1854,500,200,1038,50000,,,0,,,0,375,500,370,6853,30,251,1638,220,,,0,,,0,224.97999572753906,344,224.97999572753906,26785,100,171,1164
HER,,,2500,,,0,50,1801,86,2250,18,2250,18,22,1507.6500244140625,281,1200.0899658203125,,,0,,,0,2575.2900390625,29,3000,79,50,1800,1194,1400,30,1400,60,,,0,1500,30,2500,30,109,1500,694
HEX,,,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0
HHP,,,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0
HMS,,,2000,4,2500,4,3,2000,249,1750,88,1750,246,100,600.010009765625,249,575,,,0,50,750,50,1300,393,1300,591,2,1250,552,1000,13,1000,47,,,0,1188.1099853515625,66,1188.1099853515625,166,7,800,207
HNZ,,,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0
HOG,,,5500,10,5650,60,,,0,4400,30,4400,30,5,4000,5,3884.449951171875,,,0,,,0,4500,,,0,,,0,3884.449951171875,,,0,,,0,3884.449951171875,,,0,,,0
HOP,,,2700,22,2700,103,3,2000,73,2700,,,0,40,1500,228,906.6699829101562,,,0,,,0,2400,10,4150,630,3,2400,978,906.6699829101562,,,0,,,0,2099.02001953125,31,2099.02001953125,196,100,1778,589
HPC,,,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0,4000,,,0,,,0,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0
HPR,,,732931.375,,,0,,,0,732931.375,,,0,,,0,732931.375,,,0,,,0,732931.375,1,999999,2,,,0,732931.375,,,0,,,0,732931.375,,,0,,,0
HSE,,,12000,33,13000,210,1,12000,88,8500,5,12000,5,2,8500,78,11000,1,9500,9,,,0,11700,12,11699.6904296875,49,20,8000,70,6520.85986328125,,,0,30,5000,30,11000,38,15000,40,3,11000,23
HSS,,,2332.72998046875,,,0,30,1800,235,1500,40,3000,109,20,1500,140,1000,,,0,,,0,3000,1,3000,1,8,2000,1563,1109.52001953125,20,2000,20,,,0,2500,70,2495,247,21,1700,721
HTE,,,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0
HYR,,,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0
I,,,340,5,340,3421,23,300,183,532.489990234375,40,599.9500122070312,129,12,300,12,634.2899780273438,,,0,,,0,399,76,399,2313,7,240,45,634.2899780273438,100,300,100,,,0,250,3,250,2794,17,200.10000610351562,200
IDC,20000,,20000,4,25000,7,100,20000,100,20000,1,30000,1,100,20000,100,10433.23046875,,,0,,,0,20000,34,22000,34,100,20000,100,10433.23046875,,,0,,,0,20000,10,22000,10,100,20000,100
IMM,,,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0
IND,,,5250,,,0,98,2100,195,1850,9,2400,40,10,1500,12,2000.25,,,0,,,0,2400,4,2350,14,20,1900.010009765625,61,2000.25,,,0,,,0,2400,10,2400,10,10,1750.010009765625,11
INS,,,115,38790,115,41464,570,109,114320,138.42999267578125,1000,139,14194,142,112,3422,9,,,0,,,0,138.99000549316406,1200,139.9499969482422,19513,16,117.01000213623047,11850,160,2000,120,2000,,,0,119,524,119,50216,3750,101,3842
JUI,,,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0
KOM,,,620,42,620,3477,233,410,601,500,600,500,2720,3,453.010009765625,986,450,,,0,,,0,669,66,650,1393,100,555,2762,400,236,350,717,,,0,680,95,679,1149,100,453,1914
KV,,,14422.2099609375,,,0,,,0,15000,6,12000,6,3,8000,3,13713.3798828125,,,0,,,0,12000,2,15000,49,12,11000,14,13713.3798828125,,,0,,,0,13000,14,17500,15,5,13000,15
LBH,,,2699.9599609375,27,2700,284,83,2001,546,2899.5,14,3197,307,58,2210,107,2000,,,0,6,300,6,2775,18,2774,3537,100,2400,300,1900,38,1900,66,,,0,1702,22,2900,59,2,1700,99
LC,,,2100,20,5500,20,20,4000,146,1700,,,0,20,800,95,3206.679931640625,,,0,,,0,2350,,,0,3,2000,134,3206.679931640625,,,0,,,0,5000,35,5000,35,100,500,100
LCB,,,325000,1,400000,2,1,290000,1,250000,,,0,,,0,330863.5625,,,0,,,0,290000,1,385000,13,,,0,330863.5625,,,0,,,0,325000,1,400000,1,,,0
LCR,,,936.1099853515625,,,0,,,0,1989.800048828125,,,0,,,0,2970,,,0,,,0,1941.9300537109375,14,2000,14,,,0,2970,,,0,,,0,2000,,,0,,,0
LD,,,9000,,,0,,,0,10000,4,10000,4,,,0,5134.419921875,,,0,,,0,9000,80,7500,201,,,0,5134.419921875,,,0,,,0,5134.419921875,7,10000,7,,,0
LDE,,,5547.5,5,5890,72,5,4201,81,7498.9501953125,19,7498.990234375,115,36,4000,56,4200,,,0,,,0,5500,19,5495,571,196,5100,366,4200,20,6000,20,40,3600,40,5945.990234375,43,5945.990234375,99,4,5001,53
LDI,,,40,6,250,6,,,0,250,,,0,917,200,917,287.2099914550781,,,0,,,0,295,,,0,,,0,287.2099914550781,,,0,,,0,444,66,444,143,,,0
LES,,,700,109,800,347,,,0,1000,,,0,,,0,228.57000732421875,,,0,,,0,649,5,625,352,,,0,228.57000732421875,,,0,,,0,400,30,700,140,,,0
LFE,,,21000,,,0,,,0,180000,1,180000,3,1,150000,1,75567.2265625,,,0,,,0,220000,2,195000,33,1,160000,3,75567.2265625,,,0,,,0,200000,1,220000,1,,,0
LFL,,,300000,1,350000,1,1,250000,1,250000,2,250000,2,,,0,122737.671875,,,0,,,0,300000,1,325000,2,,,0,122737.671875,,,0,,,0,122737.671875,,,0,,,0
LFP,,,6000,,,0,,,0,3000,4,3000,4,,,0,7461.4599609375,,,0,,,0,5000,7,4000,14,,,0,7461.4599609375,,,0,,,0,7461.4599609375,,,0,,,0
LHP,,,2350,50,2269.989990234375,469,100,2000,671,2000,73,2000,109,,,0,1616.9200439453125,,,0,,,0,2200,160,2200,1383,30,1800,30,1400,15,1400,17,,,0,2500,21,2500,56,,,0
LI,,,700,320,1250,769,,,0,750,10,749,1725,,,0,472.2900085449219,,,0,,,0,855.0700073242188,776,750,1650,200,650,300,472.2900085449219,,,0,,,0,940,,,0,70,650,70
LIO,,,250,311,350,510,100,180,123,300,249,300,249,100,210,200,19000,,,0,,,0,100,15,250,2305,991,100,991,68.56999969482422,,,0,,,0,475,,,0,400,210.02000427246094,500
LIS,250000,,450000,,,0,100,250000,100,350000,,,0,100,250000,100,257504.296875,,,0,,,0,450000,,,0,100,250000,100,257504.296875,,,0,,,0,257504.296875,1,625000,1,100,250000,100
LIT,,,13124.9404296875,,,0,,,0,13124.9404296875,,,0,,,0,13124.9404296875,,,0,,,0,9999,,,0,,,0,13124.9404296875,,,0,,,0,13124.9404296875,1,9999,1,,,0
LOG,56000,,57000,13,57000,22,37,56001,137,56000,4,70000,4,100,56000,100,28263.599609375,,,0,,,0,56281.25,,,0,2,58000,122,28263.599609375,,,0,,,0,75000,,,0,100,56000,100
LSE,,,4933.330078125,14,5000,462,4,4500,23,6250,8,6250,68,2,5000,40,4650,,,0,,,0,6000,19,6999,176,8,5510,290,6000,15,6000,15,36,4200,36,5847,8,5847,127,4,5101,119
LSL,,,250000,,,0,,,0,205256.8125,1,350000,1,1,250000,1,205256.8125,,,0,,,0,300000,,,0,,,0,205256.8125,,,0,,,0,205256.8125,,,0,,,0
LST,,,116.79000091552734,428,120,6110,29,100,6778,90,100,90,7928,722,70.66000366210938,1021,41,,,0,,,0,117,1093,117,6269,300,100.01000213623047,3463,50,329,50,531,,,0,120,126,119.98999786376953,2044,100,100.5199966430664,2298
LTA,,,3429.659912109375,11,3995,20,50,2111,103,2479,1,2479,95,4,1305,14,1950,,,0,,,0,2300,5,2300,496,100,2250,255,1900,11,1900,27,,,0,2393,2,2393,251,4,1751,106
LU,,,60000,,,0,4,60000,4,50000,,,0,5,50000,5,62782.37109375,,,0,,,0,100000,,,0,3,100000,8,62782.37109375,,,0,,,0,62782.37109375,,,0,5,50000,5
MAG,87,,150,25,145,25,100,87.01000213623047,200,96.44000244140625,,,0,5,88,105,117.55000305175781,,,0,,,0,87.44000244140625,8,139,78,100,87,100,117.55000305175781,,,0,,,0,92.5,69,92.5,407,313,90,413
MAI,,,130,9,180,9,24,150,855,180,73,168.63999938964844,415,120,103,1915,171.1699981689453,,,0,,,0,150,36,157,4102,15,150,1428,110,29,110,144,,,0,139.97000122070312,213,139.97999572753906,1453,200,105.01000213623047,3621
MB,,,5200,,,0,100,5000,110,4000,,,0,1,3600,11,3450.389892578125,,,0,,,0,4500,,,0,100,5000,100,3450.389892578125,,,0,,,0,6000,,,0,100,5000,100
MCB,,,175000,1,195000,2,,,0,300000,,,0,,,0,167025.5625,,,0,,,0,240000,2,175000,11,,,0,167025.5625,,,0,,,0,167025.5625,3,250000,3,,,0
MCG,12,36,27.280000686645508,10,27.280000686645508,26378,200,21.5,17484,20,58,20,40643,60,13.010000228881836,7100,24.5,582,24,1612,302,15,5984,32.959999084472656,204,32.959999084472656,100982,137,25.549999237060547,8994,36,2112,36,3789,70,30,111,30.979999542236328,2440,30.979999542236328,36651,518,29.06999969482422,16424
MEA,,,6000,76,6800,426,20,3000,140,3800,38,4500,48,200,3000,220,1735.760009765625,,,0,,,0,3700,100,3750,252,4,2200.090087890625,282,1735.760009765625,,,0,,,0,3250,72,3480,506,40,2650,44
MED,,,2900,140,2900,324,47,1000,424,1447.989990234375,15,1447.989990234375,262,223,750,583,450,,,0,20,450,20,1547.1400146484375,12,1639.949951171875,366,1,850.010009765625,701,750,102,750,102,,,0,1488.4100341796875,90,1488.4100341796875,100,4,1000,730
MFE,,,90000,,,0,,,0,95000,9,100000,9,,,0,44024.19140625,,,0,,,0,80583.328125,1,79400,8,,,0,44024.19140625,,,0,,,0,160000,,,0,,,0
MFK,,,245,10,245,136,20,219,1075,300,60,297,75,15,136,1129,149.6999969482422,,,0,,,0,150,223,180,847,49,125.01000213623047,1219,150,,,0,200,145,200,240,13,238.32000732421875,1260,16,140,799
MFL,,,150000,1,150000,1,1,100000,2,125000,3,125000,4,,,0,61748.23046875,,,0,,,0,100000,2,140000,4,,,0,61748.23046875,,,0,,,0,61748.23046875,,,0,,,0
MG,,,94.22000122070312,100,87,18114,250,50.099998474121094,1315,54,323,54,8739,45,41,5117,50,,,0,,,0,49.900001525878906,137,49.88999938964844,9817,500,30.510000228881836,4660,54.86000061035156,500,60,500,,,0,69.5,260,69.5,6009,200,44,963
MGC,,,8591.9501953125,,,0,,,0,8591.9501953125,,,0,,,0,8591.9501953125,,,0,,,0,6740,1,6740,26,,,0,8591.9501953125,,,0,,,0,8000,,,0,,,0
MGS,,,175,103,175,1548,65,97,2365,56,145,96.98999786376953,1086,10,56,3099,41.13999938964844,,,0,,,0,170,430,169.9499969482422,1824,200,120,2878,41.13999938964844,,,0,,,0,155,100,175,668,36,155,1496
MHL,,,2199,14,2199,702,159,2000,359,2000,42,2000,306,160,1650,528,2351.52001953125,,,0,,,0,2050,126,2350,1130,74,2050,177,2351.52001953125,,,0,,,0,2740,14,2675,1455,16,2500,64
MHP,,,2500,7,2500,25,10,2000,10,2500,30,2900,39,9,2500,9,2118.949951171875,,,0,,,0,2955,,,0,300,2800,300,2118.949951171875,,,0,,,0,5000,50,3500,50,,,0
MLI,,,10268.849609375,,,0,,,0,12500,1,12500,1,,,0,10268.849609375,,,0,,,0,15000,19,15000,47,,,0,10268.849609375,,,0,,,0,10268.849609375,,,0,,,0
MPC,,,1040,63,1040,200,,,0,1475,1,1475,66,10,1100,10,661.4199829101562,,,0,,,0,999.4199829101562,91,1000,225,,,0,661.4199829101562,,,0,,,0,1400,36,1399.989990234375,86,,,0
MSL,,,100000,1,100000,1,1,75000,2,50000,1,120000,1,,,0,83082.453125,,,0,,,0,75000,2,85000,20,,,0,83082.453125,,,0,,,0,125000,8,125000,8,,,0
MTC,,,452.94000244140625,,,0,,,0,300,5,300,55,,,0,452.94000244140625,,,0,,,0,1,,,0,,,0,452.94000244140625,,,0,,,0,500,,,0,,,0
MTP,,,1800,57,2200,57,316,1800,316,1800,,,0,50,500,250,1027.6199951171875,4,1250,4,,,0,2625,,,0,7,1500,267,1027.6199951171875,,,0,,,0,1500,56,1988.9100341796875,148,10,1250,10
MUS,,,120,,,0,345,120,886,110.95999908447266,23,130,263,10,120,551,172.3000030517578,,,0,,,0,129.47000122070312,1000,140,3000,463,130,2408,172.3000030517578,,,0,,,0,101,8,101,156,500,100,1358
MWF,,,180,20,190,30,,,0,200,200,500,200,379,200,379,189.47000122070312,,,0,,,0,200,396,225,426,400,200,400,189.47000122070312,,,0,,,0,270,140,270,160,,,0
N,33,,88,462,88,36892,200,71,4347,79,118,79,21508,180,72.0999984741211,3423,66.12000274658203,,,0,,,0,73.19999694824219,180,75,55370,500,55,16000,66.12000274658203,,,0,,,0,109.9000015258789,212,104.98999786376953,5967,968,50.0099983215332,1068
NA,25,,25,57,25.010000228881836,6147,100,25,100,25,896,25.010000228881836,3209,100,25,100,1106.219970703125,,,0,,,0,25,100,26.979999542236328,8505,100,25,100,1,218,1,218,,,0,25,70,25.010000228881836,4441,100,25,100
NAB,,,120,500,120,625,100,95,3200,170,75,170,705,150,70.36000061035156,520,126.41999816894531,,,0,,,0,150,400,150,531,75,120,2007,65,,,0,460,65,460,80,140,120,680,140,70.01000213623047,430
NCS,,,29.739999771118164,,,0,9267,25,9267,25.010000228881836,1000,34,4590,7798,25.010000228881836,14724,16.979999542236328,,,0,,,0,45,108,44.9900016784668,14657,4800,36.70000076293945,18483,16.979999542236328,,,0,,,0,29.979999542236328,2000,29.979999542236328,2702,45,20.350000381469727,93
NE,,,220,40,240,40,60,220,409,250,50,300,149,850,166.6699981689453,1468,300,,,0,,,0,201,120,395,3704,100,200,620,300,150,300,150,,,0,150.67999267578125,4,370,2994,200,150.02000427246094,1400
NF,,,5134.419921875,,,0,,,0,10000,9,10000,9,,,0,5134.419921875,,,0,,,0,5134.419921875,24,7500,60,,,0,5134.419921875,,,0,,,0,5134.419921875,,,0,,,0
NFI,,,24.5,1320,24.989999771118164,4220,,,0,19,1603,17.450000762939453,7653,,,0,6.179999828338623,,,0,,,0,8,6160,8,10616,60,2.5,60,6.179999828338623,,,0,,,0,12,1300,21.25,1300,,,0
NG,,,850,31,795,81,100,500,1100,675,,,0,1,600,1,721.8099975585938,,,0,,,0,600,14,1495,212,281,600,281,721.8099975585938,,,0,,,0,550,,,0,,,0
NL,,,2900,42,3600,42,5,2600,235,2670.830078125,8,2880,8,50,2213,103,2000,,,0,,,0,2850,4,2900,745,10,2600,230,2400,26,2400,38,,,0,3000,160,3000,273,4,2500,40
NN,,,50000,,,0,,,0,25000,,,0,,,0,29444.419921875,,,0,,,0,32000,,,0,4,25000,4,29444.419921875,,,0,,,0,29444.419921875,1,50000,1,,,0
NOZ,,,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0
NR,,,325,50,325,950,100,50,100,299,1000,250,1999,650,150,650,199.5800018310547,,,0,,,0,390,,,0,1,975,126,199.5800018310547,,,0,,,0,274,750,380,1500,,,0
NS,,,240,40,250,1319,70,240,1666,380,52,349.989990234375,1065,40,251,9096,214.27000427246094,,,0,,,0,240,1000,225,2800,452,155,2662,160,,,0,,,0,300,1521,300,10726,800,132.00999450683594,1246
NST,,,7500,19,7500,19,,,0,5065.7900390625,,,0,,,0,1351.469970703125,,,0,,,0,1700,23,2800,96,3,1500,21,1351.469970703125,,,0,,,0,2900,60,2788.719970703125,151,4,1700,29
NUT,,,148,112,148,112,312,100,903,140,8,140,28,50,101,1220,151.7100067138672,,,0,,,0,115.1500015258789,85,131.9499969482422,574,75,115.1500015258789,4372,151.7100067138672,,,0,24,90,24,94.0999984741211,246,136,451,500,95,5305
NV1,100000,,130000,,,0,100,100000,100,94010.078125,,,0,100,100000,100,94010.078125,,,0,,,0,100000,1,190000,2,100,100000,100,94010.078125,,,0,,,0,94010.078125,,,0,100,100000,100
NV2,,,130882.6328125,,,0,100,150000,100,130882.6328125,,,0,100,150000,100,130882.6328125,,,0,,,0,150000,3,220000,3,100,150000,100,130882.6328125,,,0,,,0,130882.6328125,,,0,100,150000,100
O,32,,94.5,159,100,3664,14,94.5,4735,95,105,87,16035,169,75,8050,55,,,0,,,0,81,408,81.8499984741211,21253,200,67.0999984741211,8254,90,1102,90,1317,,,0,92.5,23,92.5,3794,658,66.66000366210938,2517
OFF,,,149,400,149,680,250,50,1250,100,2451,100,3696,80,50,220,50.65999984741211,,,0,,,0,94.26000213623047,,,0,500,62.0099983215332,3400,50.65999984741211,1000,70,1500,,,0,109,1000,107.98999786376953,1210,20,85,90
OLF,,,960.010009765625,12,350,114,100,50,100,1625,,,0,,,0,960.010009765625,,,0,,,0,1100,14,1100,14,,,0,960.010009765625,,,0,,,0,1100,123,825.280029296875,585,,,0
OS,,,40000,,,0,6,40000,6,47000,1,47000,5,,,0,30351.4609375,,,0,,,0,35000,2,35000,37,,,0,30351.4609375,,,0,,,0,20000,,,0,,,0
OVE,40,153,80.0199966430664,409,88.98999786376953,4334,1000,60,2101,79.13999938964844,213,79.13999938964844,12306,6,78,9969,80,230,80,845,1000,40,1000,82.5,906,82.5,4805,60,78,10510,95,337,95,1663,32,81,65,74.5,1000,74.98999786376953,7142,20,74.19999694824219,7068
PCB,,,1275,50,1375,989,70,1200,270,2000,,,0,40,1102,50,807.0599975585938,,,0,,,0,1510,40,2150,80,62,1510,144,807.0599975585938,,,0,,,0,1600,10,2400,74,10,1400,10
PDA,,,3700,41,3700,618,3,2800,79,3000,,,0,3,1800,43,1153.030029296875,,,0,5,3500,5,4000,40,3750,734,10,3000,74,4000,28,4000,28,,,0,4500,,,0,1,2800,51
PE,,,5.690000057220459,8850,5.690000057220459,322484,1100,4.690000057220459,216431,5.71999979019165,9532,5.71999979019165,94931,716,4.650000095367432,219418,4,100,6,100,,,0,5.25,63529,5.25,371623,1400,5.010000228881836,292430,4.5,14000,4.5,20000,,,0,4.96999979019165,5500,4.96999979019165,260433,6000,4.699999809265137,140498
PFE,,,762.1699829101562,5,800,5,40,300,40,400,10,499,90,75,400,75,480.5400085449219,,,0,,,0,549.6599731445312,,,0,,,0,480.5400085449219,,,0,100,330,100,611.1599731445312,40,515.1500244140625,710,,,0
PG,,,35.099998474121094,3191,41,24422,180,35.099998474121094,44452,29.75,375,35.689998626708984,44615,10000,29.1299991607666,95338,25,,,0,,,0,40.029998779296875,500,44.970001220703125,130750,80,40.029998779296875,162464,35,500,35,500,7429,27,7929,41.720001220703125,900,41.689998626708984,17455,627,36.0099983215332,11541
PIB,,,1200,,,0,100,100,100,300,,,0,,,0,596.8499755859375,,,0,,,0,600,,,0,,,0,596.8499755859375,,,0,,,0,1100,32,1911.9100341796875,32,16,1100,16
PK,,,840.989990234375,,,0,,,0,840.989990234375,,,0,,,0,840.989990234375,,,0,,,0,1500,,,0,,,0,840.989990234375,,,0,,,0,840.989990234375,120,1200,120,,,0
POW,4200,,4300,26,4300,222,100,4200,100,4750,90,4750,90,10,4500,176,2364.429931640625,,,0,,,0,4600,164,4600,164,10,4300,110,2364.429931640625,,,0,,,0,4600,5,4400,175,100,4200,100
PPA,,,80,2,80,12,,,0,200,1,198.97999572753906,123,35,100,50,143.52999877929688,,,0,,,0,100,16,145,16,,,0,143.52999877929688,160,100,160,,,0,1,,,0,,,0
PSH,,,8000,12,7000,12,,,0,5000,4,10000,4,,,0,3839.050048828125,,,0,,,0,5000,2,8500,4,,,0,3839.050048828125,,,0,,,0,8250,1,8125,24,,,0
PSL,,,3400,44,3400,147,495,3000,620,3000,7,3111.10009765625,50,250,3000,357,1700,,,0,,,0,3000,42,3333,222,43,3000,44,1600,3,2500,3,,,0,1802,68,3000,101,12,1802,48
PSM,,,1400,4,1500,34,100,1000,191,953.7100219726562,35,1200,35,14,950,152,750,,,0,,,0,658.3300170898438,10,1700,132,47,600,47,1321.68994140625,,,0,,,0,1000,10,1999,15,,,0
PSS,,,1000,10,1500,30,100,400,100,452.29998779296875,25,500,25,15,452.29998779296875,52,660.8400268554688,5,450,5,,,0,280,16,1100,16,34,280,133,660.8400268554688,,,0,,,0,250,2,625,27,18,250,18
PT,,,521,302,521,994,164,400,1164,379.8999938964844,6,379.8999938964844,2832,3,352,426,255,,,0,,,0,412.42999267578125,442,412.42999267578125,3312,8,324.0199890136719,3126,400,193,400,193,,,0,474.25,40,479.989990234375,181,50,336,1077
PWO,,,180,1007,209.99000549316406,5829,30,161,1035,218.99000549316406,98,218.99000549316406,3599,5,179.5,1112,210,23,210,23,,,0,210,1500,209,9921,12,201.02000427246094,1300,230,103,230,282,27,220,42,217.5,460,217.5,4776,5,211,2271
QCR,,,695000,,,0,,,0,695000,,,0,,,0,365454.625,,,0,,,0,595000,,,0,,,0,365454.625,,,0,,,0,695000,,,0,,,0
RAD,,,5900,36,6000,36,12,5000,22,7000,8,10000,8,8,5000,8,3729.22998046875,,,0,,,0,51444.26953125,4,25000,4,,,0,3729.22998046875,,,0,,,0,20000,,,0,,,0
RAG,,,259746.03125,,,0,,,0,259746.03125,,,0,,,0,259746.03125,,,0,,,0,27500,,,0,,,0,259746.03125,,,0,,,0,259746.03125,,,0,,,0
RAM,,,1250,18,1250,18,,,0,2000,11,2000,11,,,0,1252.9200439453125,,,0,,,0,2500,109,2500,133,,,0,1252.9200439453125,,,0,,,0,2350,10,2350,42,,,0
RAT,32,166,77.98999786376953,812,77.98999786376953,33618,100,65,9758,86,1058,86,28661,436,80.33000183105469,21792,85,2822,85,3860,660,60,1860,75,1688,75,129603,200,71.01000213623047,44429,60,400,59.900001525878906,14565,1000,25,1000,61.560001373291016,2085,64.94999694824219,40488,3451,61.560001373291016,34531
RBH,,,13250,10,13250,160,4,12000.009765625,69,14000,24,13000,51,1,10732.3701171875,5,8000.830078125,,,0,,,0,11000,2,15000,40,50,10000,50,8000.830078125,,,0,,,0,17111,3,14899,61,2,12000,63
RCO,400,,700,,,0,235,700,1705,650,71,777.77001953125,71,7,650,1509,420,,,0,,,0,600,194,799,237,25,600.010009765625,734,500,22,500,82,,,0,551,22,620,114,50,553,936
RCS,,,100000,,,0,,,0,209000,,,0,,,0,94093.78125,,,0,,,0,70000,4,100000,4,,,0,94093.78125,,,0,,,0,94093.78125,,,0,,,0
