Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
FSE,,,750000,,,0,1,500000,1,800000,,,0,,,0,427320.125,,,0,,,0,600000,,,0,5,600000,5,427320.125,,,0,,,0,745000,,,0,,,0
FUN,,,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0,60078.3984375,,,0,,,0
GAL,57,,178.41000366210938,914,200,1223,199,90,598,63.72999954223633,11,78.5,7106,55,59,2131,80,,,0,,,0,99.25,57,114.98999786376953,3336,251,80.06999969482422,1701,57,109,70,209,,,0,117.27999877929688,232,135,5876,209,101,1930
GC,,,160,100,168,494,290,160,290,150,80,160,511,20,120,50,153.66000366210938,,,0,,,0,170,500,185,590,60,120,60,153.66000366210938,,,0,,,0,175,50,199.99000549316406,70,,,0
GCH,,,19048.66015625,,,0,,,0,9000,,,0,,,0,19048.66015625,,,0,,,0,565,,,0,,,0,19048.66015625,,,0,,,0,7500,,,0,,,0
GEN,,,125000,,,0,5,120000,5,140000,1,165000,1,,,0,239354.234375,,,0,,,0,140000,1,200000,1,6,130000,6,239354.234375,,,0,,,0,140000,,,0,,,0
GIN,,,2781.840087890625,30,2700,36,10,2201.010009765625,30,4426.509765625,20,5000,20,15,2900,15,2500,,,0,,,0,2888.909912109375,20,2800,212,20,2451.679931640625,772,2807.68994140625,,,0,,,0,2598.830078125,84,2500,381,40,2251,358
GL,,,199,50,199,2427,200,175,1360,235,255,235,341,314,200,644,248.6999969482422,,,0,,,0,247.05999755859375,5,254,1191,50,150.00999450683594,300,248.6999969482422,26,320,26,,,0,210,10,209.99000549316406,1745,300,141.00999450683594,1070
GNZ,,,40847.19140625,6,22000,6,,,0,40847.19140625,,,0,,,0,40847.19140625,,,0,,,0,13000,,,0,,,0,40847.19140625,,,0,,,0,40847.19140625,,,0,,,0
GRA,,,3000,,,0,100,100,100,2200,,,0,,,0,1401.739990234375,,,0,,,0,2800,9,2800,9,5,1500,15,1401.739990234375,,,0,,,0,2995,10,2995,40,10,2502,110
GRN,86,,170.38999938964844,148,178,1768,100,125,1195,106.91999816894531,22,114,1295,80,101,2185,120,32,120,32,,,0,148.36000061035156,4,140,1863,4,128.10000610351562,2362,110,100,110,488,,,0,111.29000091552734,96,117,4210,100,97,3105
GV,,,650,1,1050,20,3,630,3,1000,10,1500,11,6,1000,6,1032.550048828125,,,0,,,0,900,90,1000,124,1,700,1,1032.550048828125,,,0,,,0,1200,6,1140,14,1,690,1
H,50,,94.70999908447266,1955,90,18885,116,73,5965,90.66000366210938,88,90,7681,400,81.51000213623047,3808,90,,,0,,,0,96.81999969482422,41,111,11653,998,100,8267,80,520,80,744,1090,70,1090,76.41000366210938,660,79,126850,95,70,22639
H2O,,,34.22999954223633,340,33,71983,300,20.010000228881836,24256,32.619998931884766,985,32,18380,300,27.020000457763672,32262,10.010000228881836,,,0,2000,20,2014,25.209999084472656,1624,27.450000762939453,20606,2000,23.299999237060547,75789,38,350,38,1517,10000,21,10000,27.639999389648438,780,29.989999771118164,22509,4500,25.030000686645508,36941
HAB,,,60000,14,150000,14,5,60000,5,38000,,,0,,,0,53978.7890625,,,0,,,0,40000,,,0,,,0,53978.7890625,,,0,,,0,45000,,,0,,,0
HAL,75,,280,27,280,643,1000,150,1166,301.1400146484375,224,299,493,56,200,1647,102.86000061035156,,,0,,,0,215.72999572753906,150,195,1735,100,155,2285,500,60,500,60,,,0,200,200,224,1645,54,200,438
HCC,,,500,10,799,301,30,500,1630,400,,,0,1000,350,1035,328.1400146484375,,,0,,,0,500,60,500,270,90,375,678,328.1400146484375,,,0,,,0,511.1499938964844,10,1211.2099609375,10,,,0
HCP,88,,156.97999572753906,87,175,695,100,120,1325,123.93000030517578,3,150,3,8,113.80000305175781,1990,149,,,0,,,0,151.19000244140625,876,165,6570,8,126.01000213623047,1150,100,9,100,109,,,0,102.30000305175781,39,115,993,48,103,1890
HD,,,2800,70,2800,80,50,2000,60,2500,34,2500,34,30,1200,30,1609.739990234375,,,0,,,0,2511,5,2511,5,,,0,1609.739990234375,,,0,,,0,1609.739990234375,,,0,10,1000,10
HE,75,,215.1699981689453,112,275,569,20,171,2384,104.5199966430664,82,111.08999633789062,1387,50,90,985,121.20999908447266,,,0,,,0,75,200,75.01000213623047,8544,100,75,100,185,100,160,244,,,0,169.9600067138672,548,169.9600067138672,1192,100,85,409
HE3,,,275,214,275,497,50,150.00999450683594,274,223.9600067138672,17,293,17,300,176,2115,50000,,,0,,,0,247.58999633789062,30,273,8251,30,200,1857,220,,,0,,,0,224.99000549316406,108,224.99000549316406,26469,40,160,952
HER,,,1500,,,0,42,1500,68,1861.6400146484375,,,0,10,1300.010009765625,249,1200.0899658203125,,,0,,,0,2355.139892578125,,,0,16,2100,1560,1400,30,1400,60,500,1100,500,2200,20,2300,110,10,1800.010009765625,1157
HEX,,,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0,41.13999938964844,,,0,,,0
HHP,,,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0,3373.25,,,0,,,0
HMS,,,1398.5799560546875,40,1399.949951171875,240,1,1399,143,1355.4599609375,86,1400,137,100,600.010009765625,249,575,,,0,50,750,50,1072.22998046875,30,1240,912,20,900,237,1000,13,1000,54,,,0,1337.8900146484375,13,1344.300048828125,440,50,1053.010009765625,571
HNZ,,,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0,99440.7421875,,,0,,,0
HOG,,,3000,17,3600,77,,,0,4400,8,4300,11,,,0,3884.449951171875,,,0,,,0,3800,25,3900,25,,,0,3884.449951171875,,,0,,,0,3884.449951171875,,,0,,,0
HOP,,,2400,,,0,50,1500,100,1000,,,0,10,1160.010009765625,113,906.6699829101562,,,0,,,0,5010.56005859375,30,4000,674,1,3000,768,906.6699829101562,,,0,,,0,2422.419921875,85,2400,279,50,1900,674
HPC,,,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0,20000,5,4000,5,,,0,13005.009765625,,,0,,,0,13005.009765625,,,0,,,0
HPR,,,732931.375,,,0,,,0,732931.375,,,0,,,0,732931.375,,,0,,,0,732931.375,1,999999,1,,,0,732931.375,,,0,,,0,732931.375,,,0,,,0
HSE,,,10000,11,12700,207,20,12000,57,10557.0703125,3,10557.0703125,9,20,8350,69,11000,1,9500,9,,,0,12440,16,12440,48,1,7100,26,6520.85986328125,,,0,30,5000,30,10000,10,10000,57,,,0
HSS,,,2300,60,2250,409,2,1850,191,2000,60,2000,100,130,1206.1199951171875,230,1000,,,0,,,0,2051.570068359375,93,2099.989990234375,201,5,1161.030029296875,1522,1109.52001953125,20,2000,20,,,0,2450,17,2450,260,21,1700,721
HTE,,,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0,1704487.375,,,0,,,0
HYR,,,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0,1397232.5,,,0,,,0
I,,,400,984,400,2954,10,300,170,558.9199829101562,38,599.989990234375,106,6,450,6,634.2899780273438,,,0,,,0,455.6199951171875,161,450,1886,100,300,268,634.2899780273438,,,0,,,0,200,94,249.99000549316406,3191,450,200,550
IDC,20000,,20000,14,24000,29,100,20000,100,20000,,,0,100,20000,100,10433.23046875,,,0,,,0,20000,34,22000,34,100,20000,100,10433.23046875,,,0,,,0,20000,10,22000,10,100,20000,100
IMM,,,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0,68599.8203125,,,0,,,0
IND,,,1900,9,6000,45,97,1500,97,2500,15,6750,15,1,1200,17,2000.25,,,0,,,0,1800,20,2400,20,13,1800,33,2000.25,,,0,,,0,2250,25,2400,25,1,1750,1
INS,,,114.77999877929688,43107,115,44241,200,111,117990,114.56999969482422,4706,110,33036,300,105.0199966430664,3100,9,,,0,,,0,134.69000244140625,428,129,19950,1000,105,1334,160,,,0,,,0,125,28470,125,33672,586,116,2298
JUI,,,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0,1109.18994140625,,,0,,,0
KOM,,,586.8400268554688,100,590,3276,100,550,1215,500,121,500,3221,150,390,823,445,10,450,10,,,0,676.8599853515625,40,690,1811,95,530,2892,400,30,400,74,,,0,653.1900024414062,250,585,2467,4,530,1342
KV,,,14971.3701171875,,,0,1,12000,15,12000,14,12000,24,,,0,13713.3798828125,,,0,,,0,13649.0595703125,55,15000,55,45,12500,57,13713.3798828125,,,0,,,0,15000,12,15000,15,,,0
LBH,,,2839.64990234375,8,3399,155,19,2800,506,3466.739990234375,38,3399.989990234375,202,50,2750,126,2000,,,0,,,0,2603.330078125,58,2799.989990234375,2188,4,2110,185,1900,38,1900,66,,,0,3221.10009765625,22,3200,29,11,2701,49
LC,,,2400,17,2350,157,1,1900,116,1759.0400390625,,,0,20,800,95,3206.679931640625,,,0,,,0,2350,36,2350,36,3,1234,138,3206.679931640625,,,0,,,0,4990,5,3500,53,100,500,100
LCB,,,300000,1,375000,3,1,300000,2,250000,1,250000,1,,,0,330863.5625,,,0,,,0,410000,1,290000,7,,,0,330863.5625,,,0,,,0,450000,2,325000,2,,,0
LCR,,,1000,3,1000,3,50,700,50,1744.9000244140625,2,3500,2,,,0,2970,,,0,,,0,2000,17,2000,17,,,0,2970,,,0,,,0,2000,8,2000,24,,,0
LD,,,9000,,,0,,,0,6000,5,10000,5,5,5000,5,5134.419921875,,,0,,,0,9000,40,7500,161,,,0,5134.419921875,,,0,,,0,5134.419921875,7,10000,7,,,0
LDE,,,4917.9501953125,39,5050,112,5,4151,110,7552.89990234375,86,7499.990234375,177,,,0,4200,,,0,,,0,5726.919921875,370,6000,493,19,5000,186,4200,,,0,40,3600,40,4721.89013671875,6,4700,97,4,4000,28
LDI,,,40,6,250,6,,,0,270,19,270,19,918,200,918,287.2099914550781,,,0,,,0,295,,,0,,,0,287.2099914550781,,,0,,,0,444,86,444,163,,,0
LES,,,800,109,800,227,10,750,10,1000,,,0,,,0,228.57000732421875,,,0,,,0,700,50,500,366,,,0,228.57000732421875,,,0,,,0,228.57000732421875,20,400,90,,,0
LFE,,,180000,2,200000,2,,,0,220000,,,0,1,150000,1,75567.2265625,,,0,,,0,220000,8,220000,8,1,160000,2,75567.2265625,,,0,,,0,500000,,,0,,,0
LFL,,,350000,,,0,,,0,240000,2,250000,2,,,0,122737.671875,,,0,,,0,300000,1,350000,1,,,0,122737.671875,,,0,,,0,122737.671875,,,0,,,0
LFP,,,6000,,,0,,,0,4499,,,0,,,0,7461.4599609375,,,0,,,0,5000,1,4974.5,14,,,0,7461.4599609375,,,0,,,0,7461.4599609375,,,0,,,0
LHP,,,1695.030029296875,89,2000,386,571,1500,571,1861.989990234375,58,1800,181,,,0,1616.9200439453125,,,0,,,0,2100,25,2400,1065,,,0,1500,12,1500,12,,,0,2500,21,2500,21,,,0
LI,,,1230.5699462890625,200,1000,3908,82,750,204,881,421,881,915,100,500,100,472.2900085449219,,,0,,,0,735.9099731445312,104,725,1736,200,600,200,472.2900085449219,,,0,,,0,1000,,,0,,,0
LIO,,,200,,,0,23,150,23,300,269,300,269,100,210,200,19000,,,0,,,0,275,175,200,2040,7,150,332,68.56999969482422,,,0,,,0,475,,,0,400,210.02000427246094,500
LIS,250000,,450000,,,0,100,250000,100,350000,,,0,100,250000,100,257504.296875,,,0,,,0,450000,1,450000,1,100,250000,100,257504.296875,,,0,,,0,257504.296875,1,625000,1,100,250000,100
LIT,,,13124.9404296875,,,0,,,0,13124.9404296875,,,0,,,0,13124.9404296875,,,0,,,0,9999,,,0,,,0,13124.9404296875,,,0,,,0,13124.9404296875,1,9999,1,,,0
LOG,56000,,56000,6,57000,25,100,56000,100,56000,4,70000,4,100,56000,100,28263.599609375,,,0,,,0,56000,,,0,100,56000,100,28263.599609375,,,0,,,0,75000,1,75000,1,100,56000,100
LSE,,,5599.419921875,3,5600,625,4,4200,51,6737.56005859375,20,6888,93,4,4800,22,4650,,,0,,,0,4433.27001953125,82,4889,513,2,4500,336,6000,15,6000,15,36,4200,36,4949.02001953125,5,4900,37,4,4000,73
LSL,,,200000,1,250000,1,,,0,205256.8125,1,350000,1,,,0,205256.8125,,,0,,,0,300000,,,0,,,0,205256.8125,,,0,,,0,205256.8125,,,0,,,0
LST,34,,107.81999969482422,677,178,3862,123,80.01000213623047,2130,99.76000213623047,82,111.9000015258789,4518,30,76.05000305175781,3102,41,,,0,,,0,120.87000274658203,15,129.8000030517578,3145,100,106,3409,50,159,48,1021,,,0,149.27000427246094,73,168.97999572753906,2204,40,151,2965
LTA,,,1850,11,1850,143,4,1750,65,2484.989990234375,63,2484.989990234375,205,6,1852,28,1950,,,0,,,0,2145.7900390625,7,2248,427,48,1800,201,1900,11,1900,27,,,0,2177,7,2100,199,47,1601,62
LU,,,60000,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0,62782.37109375,,,0,,,0
MAG,87,,250,,,0,100,87.01000213623047,200,250,8,250,8,99,88,199,117.55000305175781,,,0,,,0,106.68000030517578,40,139,114,100,87,100,117.55000305175781,,,0,,,0,87,65,90,612,100,87,100
MAI,,,143.3000030517578,413,156,846,40,111.05000305175781,558,145.00999450683594,33,140,122,60,101,1178,171.1699981689453,,,0,,,0,138.61000061035156,532,152,4537,10,150,1154,110,30,110,145,,,0,97.9800033569336,165,154,1831,100,101,3874
MB,,,4400,6,5000,6,6,4400,16,4000,,,0,12,4400,23,3450.389892578125,,,0,,,0,4400,,,0,1,4400,1,3450.389892578125,,,0,,,0,6000,,,0,12,4400,22
MCB,,,225000,1,200000,1,,,0,300000,,,0,,,0,167025.5625,,,0,,,0,240000,4,250000,5,1,200000,2,167025.5625,,,0,,,0,167025.5625,3,250000,3,,,0
MCG,12,36,27.190000534057617,40,27.959999084472656,18595,1000,21.799999237060547,14519,30.5,418,33.9900016784668,26175,150,30,14932,24.5,582,24,1102,302,15,984,28.989999771118164,2480,28,119582,144,26.100000381469727,10734,36,3113,36,3113,70,30,71,33.34000015258789,90,33.939998626708984,12562,400,25.010000228881836,11938
MEA,,,3984.610107421875,45,3990,322,20,3200.050048828125,200,4000,,,0,20,2500,40,1735.760009765625,,,0,,,0,4467.27001953125,10,4444,82,45,4000,493,1735.760009765625,,,0,,,0,4000,4,3533.530029296875,314,8,3001,252
MED,,,996.97998046875,243,999,721,1,998,408,886.7000122070312,25,890,1264,40,800,300,450,,,0,20,450,20,1002.22998046875,40,1090,647,5,700,495,700,84,700,228,,,0,900,193,950,193,50,651,396
MFE,,,110000,,,0,,,0,95000,9,100000,9,,,0,44024.19140625,,,0,,,0,93000,1,89000,3,20,60000,20,44024.19140625,,,0,,,0,1,2,160000,3,,,0
MFK,,,246.57000732421875,33,245,280,32,165,65,195.5800018310547,6,195,436,16,170,1182,149.6999969482422,,,0,,,0,186.0800018310547,4,185,2023,27,126,1376,150,,,0,200,145,200,206.47000122070312,300,279.8999938964844,1131,20,202,890
MFL,,,109392.59375,1,150000,1,3,100000,3,125000,6,125000,7,,,0,61748.23046875,,,0,,,0,150000,1,149000,2,,,0,61748.23046875,,,0,,,0,61748.23046875,,,0,,,0
MG,,,90,1022,89,17324,250,75,2391,58.130001068115234,132,68.73999786376953,5651,30,35.599998474121094,946,50,,,0,,,0,57.40999984741211,9542,57,16774,50,48,5300,54.86000061035156,500,60,500,,,0,73.75,7,76,5216,99,61,483
MGC,,,8591.9501953125,,,0,,,0,8591.9501953125,,,0,,,0,8591.9501953125,,,0,,,0,6700,1,6700,37,,,0,8591.9501953125,,,0,,,0,11450,2,8000,2,,,0
MGS,,,149,89,145,2477,30,100,2780,95.94999694824219,77,110,1184,48,65,1102,41.13999938964844,,,0,,,0,144,105,140,1127,200,105,3324,41.13999938964844,,,0,,,0,165.38999938964844,30,280,545,251,155,1711
MHL,,,2275,40,2300,537,160,2000,360,1800,80,1800,325,1,1500,285,2351.52001953125,,,0,,,0,1967.8699951171875,8,2285,441,194,2000,286,2351.52001953125,,,0,,,0,2998.39990234375,299,3000,1152,61,1900,71
MHP,,,2500,,,0,50,2000,50,3200,5,3000,9,,,0,2118.949951171875,,,0,,,0,2600,4,2955,4,267,2600,267,2118.949951171875,,,0,,,0,5000,,,0,,,0
MLI,,,10268.849609375,,,0,,,0,12500,1,12500,1,,,0,10268.849609375,,,0,,,0,15000,11,15000,39,,,0,10268.849609375,,,0,,,0,10268.849609375,,,0,,,0
MPC,,,1050,123,1040,260,,,0,1475,1,1475,66,,,0,661.4199829101562,,,0,,,0,999,69,999,301,,,0,661.4199829101562,,,0,,,0,1400,10,1400,50,,,0
MSL,,,80000,1,100000,1,,,0,50000,1,90000,2,,,0,83082.453125,,,0,,,0,100000,6,100000,20,,,0,83082.453125,,,0,,,0,125000,8,100000,8,,,0
MTC,,,452.94000244140625,,,0,,,0,300,5,300,55,,,0,452.94000244140625,,,0,,,0,1,,,0,,,0,452.94000244140625,,,0,,,0,500,,,0,,,0
MTP,,,1800,,,0,,,0,2250,,,0,4,2250,254,1027.6199951171875,,,0,,,0,2370,2,2300,7,60,775,260,1027.6199951171875,,,0,,,0,2081.8798828125,5,2300,77,,,0
MUS,,,125,,,0,143,125,684,96,120,130,120,20,111,1218,172.3000030517578,,,0,,,0,130,1000,140,3000,500,115,2645,172.3000030517578,,,0,,,0,106.88999938964844,48,200,240,765,100.01000213623047,855
MWF,,,200,10,200,10,,,0,200,,,0,500,200,500,189.47000122070312,,,0,,,0,200,,,0,480,200,480,189.47000122070312,,,0,,,0,270,170,270,190,,,0
N,33,,130.91000366210938,1352,100,24337,60,95,6413,83.69999694824219,720,80,17718,50,60,3683,66.12000274658203,,,0,,,0,66.79000091552734,226,66,44354,1000,51,2511,66.12000274658203,,,0,,,0,75.26000213623047,140,79,3507,136,67,1731
NA,25,,25.010000228881836,54,25.010000228881836,4145,100,25,100,25.010000228881836,960,25.010000228881836,3273,100,25,100,1106.219970703125,,,0,,,0,25,54,25.010000228881836,4389,100,25,100,1,300,1,300,,,0,25,70,25.010000228881836,3705,100,25,100
NAB,,,100,45,105,175,2830,90,3220,94.62999725341797,55,94.55999755859375,1768,15,79.41000366210938,885,126.41999816894531,,,0,,,0,79.62999725341797,390,75,1146,464,60.81999969482422,819,65,,,0,460,65,460,96,14,97,1754,100,80,390
NCS,,,25,,,0,100,26,5731,29.09000015258789,,,0,10,60,8195,16.979999542236328,,,0,,,0,30,200,43.5,24121,200,30.010000228881836,12800,16.979999542236328,,,0,,,0,29.979999542236328,2650,29.979999542236328,3352,45,20.350000381469727,93
NE,,,300,,,0,100,220,449,394.739990234375,,,0,100,200,758,300,,,0,,,0,237.61000061035156,10,350,1034,100,200,630,300,150,300,150,,,0,150,30,410,147,100,200,450
NF,,,5134.419921875,,,0,,,0,10000,9,10000,9,,,0,5134.419921875,,,0,,,0,5134.419921875,24,7500,52,,,0,5134.419921875,,,0,,,0,5134.419921875,,,0,,,0
NFI,,,24.989999771118164,2220,24.989999771118164,5120,,,0,15,1603,29.850000381469727,6403,,,0,6.179999828338623,,,0,,,0,7.75,880,7.75,27836,,,0,6.179999828338623,,,0,,,0,8.5,40,8.5,630,,,0
NG,,,850,31,850,51,,,0,600,,,0,,,0,721.8099975585938,,,0,,,0,600,40,1730,136,390,600,390,721.8099975585938,,,0,,,0,700,10,550,10,,,0
NL,,,2430.780029296875,4,2450,283,20,2000,120,2398.3701171875,2,2700,19,1,1912,84,2000,,,0,,,0,2543.02001953125,93,2614,476,100,2150,120,2400,26,2400,38,,,0,3398.989990234375,20,3198,139,4,2500,40
NN,,,29444.419921875,,,0,,,0,34000,4,24000,8,,,0,29444.419921875,,,0,,,0,32000,,,0,,,0,29444.419921875,,,0,,,0,29444.419921875,1,50000,1,,,0
NOZ,,,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0,43702.01171875,,,0,,,0
NR,,,325,50,325,50,1000,250,1100,299,9025,299,9025,650,150,650,199.5800018310547,,,0,,,0,298,275,299,325,,,0,199.5800018310547,,,0,,,0,274,750,380,1500,,,0
NS,,,254.4600067138672,148,250,148,100,210,1460,190,2597,214,2667,100,195,11380,214.27000427246094,,,0,,,0,188.77999877929688,145,200,3174,100,180,5896,160,,,0,1000,160,1000,227.6999969482422,129,225,11517,165,205,7147
NST,,,4999,37,4999,39,,,0,4900,19,4900,21,10,1500,10,1351.469970703125,,,0,,,0,3000,82,3000,86,3,2100,29,1351.469970703125,,,0,,,0,1700,195,1911.9100341796875,279,4,1700,29
NUT,88,,100,,,0,93,100,684,104.80999755859375,38,110,297,16,101,898,151.7100067138672,,,0,,,0,119.91000366210938,85,206.69000244140625,85,80,120,5303,151.7100067138672,,,0,24,90,24,101.05999755859375,288,200,673,60,101.11000061035156,2861
NV1,100000,,130000,,,0,100,100000,100,94010.078125,,,0,100,100000,100,94010.078125,,,0,,,0,100000,1,190000,2,100,100000,100,94010.078125,,,0,,,0,94010.078125,,,0,100,100000,100
NV2,,,130882.6328125,,,0,100,150000,100,130882.6328125,,,0,100,150000,100,130882.6328125,,,0,,,0,150000,3,220000,3,100,150000,100,130882.6328125,,,0,,,0,130882.6328125,,,0,100,150000,100
O,32,,108.94000244140625,251,145,2140,105,105,4792,98.37999725341797,30,107.98999786376953,10058,100,68,1917,55,,,0,,,0,118.95999908447266,389,127,7890,229,110,4115,90,1202,90,1417,,,0,127,84,119.98999786376953,2364,153,85.01000213623047,3963
OFF,,,99,562,99,562,280,50,1280,110,3040,120,3250,840,100,2410,50.65999984741211,,,0,,,0,79.79000091552734,490,77.98999786376953,2690,500,62.0099983215332,3420,50.65999984741211,1000,70,1500,,,0,92.2699966430664,290,89.98999786376953,290,100,10,100
OLF,,,960.010009765625,6,444.44000244140625,102,100,50,100,1625,5,1625,5,,,0,960.010009765625,,,0,,,0,877,24,1100,24,8,168.00999450683594,8,960.010009765625,,,0,,,0,1100,123,825.280029296875,585,,,0
OS,,,40000,,,0,7,40000,7,45000,1,47000,5,,,0,30351.4609375,,,0,,,0,35000,2,35000,37,,,0,30351.4609375,,,0,,,0,20000,1,40000,1,,,0
OVE,40,153,95.20999908447266,271,99.97000122070312,4732,5,96,2865,76.30000305175781,3585,82,10341,889,70.01000213623047,4842,79,300,80,300,,,0,78.54000091552734,73,80,5036,235,65.01000213623047,11472,95,410,95,1736,32,81,65,103.94000244140625,25,151.99000549316406,1965,44,100,8769
PCB,,,1250,40,2050,310,,,0,1650,50,1850,150,20,1101,110,807.0599975585938,,,0,,,0,2073.6201171875,50,1950,244,4,1751,293,807.0599975585938,,,0,,,0,2500,54,2500,64,10,1600,10
PDA,,,3700,3,3700,615,3,2800,77,2972.81005859375,14,2995,82,3,1800,43,1153.030029296875,,,0,5,3500,5,3950,26,3950,805,50,2210.010009765625,73,4000,28,4000,28,,,0,3207.9599609375,11,3500,35,1,2800,51
PE,,,5.869999885559082,10000,5.800000190734863,104897,6000,5,183331,4.849999904632568,2914,4.949999809265137,278564,3000,4.710000038146973,192760,4,100,6,100,,,0,4.929999828338623,5000,5.420000076293945,448917,15000,4.039999961853027,141071,5,6000,7,6000,2000,6.5,6000,4.690000057220459,1750,5.25,204925,70,4.5,115928
PFE,,,300,60,350,239,40,300,40,400,20,1000,20,140,400,140,480.5400085449219,,,0,,,0,425,252,500,252,300,425,300,480.5400085449219,,,0,100,330,100,611.1599731445312,465,588.8499755859375,745,,,0
PG,,,30.950000762939453,50,34.5,7168,5000,26,33061,37.41999816894531,2375,35.97999954223633,20635,270,25.290000915527344,35468,25,,,0,,,0,35.88999938964844,1000,50,87392,654,35.11000061035156,182895,30,,,0,7429,27,7929,30.799999237060547,203,38.5,11843,571,25.440000534057617,20831
PIB,,,1200,,,0,100,100,100,300,,,0,,,0,596.8499755859375,,,0,,,0,600,,,0,,,0,596.8499755859375,,,0,,,0,1100,32,1911.9100341796875,32,16,1100,16
PK,,,840.989990234375,,,0,,,0,840.989990234375,,,0,,,0,840.989990234375,,,0,,,0,1500,,,0,,,0,840.989990234375,,,0,,,0,840.989990234375,120,1200,120,,,0
POW,4200,,5000,,,0,20,4601.009765625,630,5000,39,5000,41,64,4300,164,2364.429931640625,,,0,,,0,4750,147,4750,147,93,4201,193,2364.429931640625,,,0,,,0,4200,,,0,10,4600,120
PPA,,,40,52,80,62,,,0,159.74000549316406,4,250,4,15,15,15,143.52999877929688,,,0,,,0,65,8,70,529,,,0,143.52999877929688,160,100,160,,,0,29.920000076293945,6,29.920000076293945,120,106,7,106
PSH,,,8000,12,7000,12,,,0,5000,4,10000,4,,,0,3839.050048828125,,,0,,,0,5000,3,7000,7,,,0,3839.050048828125,,,0,,,0,8250,1,8125,24,,,0
PSL,,,2772.7900390625,28,2988,236,12,2200,149,2532.340087890625,6,2850,78,12,2300,99,1700,,,0,,,0,3285.550048828125,16,3400,107,24,2800,173,1700,3,2500,3,,,0,3094.89990234375,12,2800,54,3,2362,5
PSM,,,1600,4,1494,75,100,1000,191,963.22998046875,,,0,3,950,199,750,,,0,,,0,2423.080078125,,,0,3,1500,64,1321.68994140625,,,0,,,0,1000,,,0,,,0
PSS,,,600,76,999.9500122070312,109,100,400,100,450,,,0,10,450,47,660.8400268554688,5,450,5,,,0,1000,2,1000,20,196,350,344,660.8400268554688,,,0,,,0,300,,,0,6,300,36
PT,,,444.260009765625,50,440,1368,89,410,238,417.9700012207031,336,417.92999267578125,1729,1,352,254,255,,,0,,,0,357.7799987792969,50,404,3067,90,312,1958,400,195,400,233,,,0,425.0299987792969,50,450,722,25,400,1059
PWO,,,229.16000366210938,8,226,3929,2,225.00999450683594,1436,277.6400146484375,32,254,3779,5,207.10000610351562,3003,195,48,210,48,,,0,215.5800018310547,257,225,4293,36,186,1122,299.989990234375,51,299.989990234375,253,5,250,47,236.57000732421875,2,229,3171,20,210,1129
QCR,,,695000,1,700000,1,,,0,695000,,,0,,,0,365454.625,,,0,,,0,500000,,,0,5,500000,5,365454.625,,,0,,,0,695000,,,0,,,0
RAD,,,6000,,,0,4,6000,26,7000,6,8888.8798828125,14,8,5000,8,3729.22998046875,,,0,,,0,51444.26953125,4,25000,4,,,0,3729.22998046875,,,0,,,0,8000,4,20000,4,,,0
RAG,,,259746.03125,,,0,,,0,259746.03125,,,0,,,0,259746.03125,,,0,,,0,27500,,,0,,,0,259746.03125,,,0,,,0,259746.03125,,,0,,,0
